,geography,stratum,date,resistance_pct,organism,series_id,model_region,prescribing_rate
3149,West Midlands,Piperacillin with tazobactam,2023-11-01,24.79,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.72
3150,East Midlands,Third Generation Cephalosporins,2023-11-01,19.14,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.72
3151,West Midlands,Third Generation Cephalosporins,2023-11-01,18.44,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.72
3152,East Midlands,Amikacin,2023-11-01,1.41,p_aeruginosa,p_aeruginosa__Amikacin__East Midlands,Midlands,1.72
3153,West Midlands,Amikacin,2023-11-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__West Midlands,Midlands,1.72
3154,East Midlands,Carbapenems,2023-11-01,6.12,p_aeruginosa,p_aeruginosa__Carbapenems__East Midlands,Midlands,1.72
3155,West Midlands,Carbapenems,2023-11-01,3.74,p_aeruginosa,p_aeruginosa__Carbapenems__West Midlands,Midlands,1.72
3156,East Midlands,Ceftazidime,2023-11-01,5.05,p_aeruginosa,p_aeruginosa__Ceftazidime__East Midlands,Midlands,1.72
3157,West Midlands,Ceftazidime,2023-11-01,8.82,p_aeruginosa,p_aeruginosa__Ceftazidime__West Midlands,Midlands,1.72
3158,East Midlands,Ciprofloxacin,2023-11-01,9.28,p_aeruginosa,p_aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.72
3159,West Midlands,Ciprofloxacin,2023-11-01,5.77,p_aeruginosa,p_aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.72
3160,East Midlands,Piperacillin with tazobactam,2023-11-01,2.13,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.72
3161,West Midlands,Piperacillin with tazobactam,2023-11-01,7.62,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.72
3162,East Midlands,Macrolides,2023-11-01,7.32,s_pneumoniae,s_pneumoniae__Macrolides__East Midlands,Midlands,1.72
3163,West Midlands,Macrolides,2023-11-01,0.96,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.72
3164,East Midlands,Penicillin,2023-11-01,2.33,s_pneumoniae,s_pneumoniae__Penicillin__East Midlands,Midlands,1.72
3165,West Midlands,Penicillin,2023-11-01,0.0,s_pneumoniae,s_pneumoniae__Penicillin__West Midlands,Midlands,1.72
3166,East Midlands,Glycopeptides,2023-12-01,24.0,e_faecalis,e_faecalis__Glycopeptides__East Midlands,Midlands,1.66
3167,West Midlands,Glycopeptides,2023-12-01,32.67,e_faecalis,e_faecalis__Glycopeptides__West Midlands,Midlands,1.66
3168,East Midlands,Glycopeptides,2023-12-01,32.33,e_faecium,e_faecium__Glycopeptides__East Midlands,Midlands,1.66
3169,West Midlands,Glycopeptides,2023-12-01,35.33,e_faecium,e_faecium__Glycopeptides__West Midlands,Midlands,1.66
3170,East Midlands,Amikacin,2023-12-01,2.07,k_pneumoniae,k_pneumoniae__Amikacin__East Midlands,Midlands,1.66
3171,West Midlands,Amikacin,2023-12-01,0.0,k_pneumoniae,k_pneumoniae__Amikacin__West Midlands,Midlands,1.66
3172,East Midlands,Carbapenems,2023-12-01,1.49,k_pneumoniae,k_pneumoniae__Carbapenems__East Midlands,Midlands,1.66
3173,West Midlands,Carbapenems,2023-12-01,0.0,k_pneumoniae,k_pneumoniae__Carbapenems__West Midlands,Midlands,1.66
3174,East Midlands,Ciprofloxacin,2023-12-01,14.29,k_pneumoniae,k_pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.66
3175,West Midlands,Ciprofloxacin,2023-12-01,14.41,k_pneumoniae,k_pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.66
3176,East Midlands,Co-amoxiclav,2023-12-01,33.16,k_pneumoniae,k_pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.66
3177,West Midlands,Co-amoxiclav,2023-12-01,36.09,k_pneumoniae,k_pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.66
3178,East Midlands,Gentamicin,2023-12-01,8.33,k_pneumoniae,k_pneumoniae__Gentamicin__East Midlands,Midlands,1.66
3179,West Midlands,Gentamicin,2023-12-01,9.44,k_pneumoniae,k_pneumoniae__Gentamicin__West Midlands,Midlands,1.66
3180,East Midlands,Piperacillin with tazobactam,2023-12-01,21.58,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.66
3181,West Midlands,Piperacillin with tazobactam,2023-12-01,23.95,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.66
3182,East Midlands,Third Generation Cephalosporins,2023-12-01,20.0,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.66
3183,West Midlands,Third Generation Cephalosporins,2023-12-01,18.44,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.66
3184,East Midlands,Amikacin,2023-12-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__East Midlands,Midlands,1.66
3185,West Midlands,Amikacin,2023-12-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__West Midlands,Midlands,1.66
3186,East Midlands,Carbapenems,2023-12-01,8.33,p_aeruginosa,p_aeruginosa__Carbapenems__East Midlands,Midlands,1.66
3187,West Midlands,Carbapenems,2023-12-01,4.0,p_aeruginosa,p_aeruginosa__Carbapenems__West Midlands,Midlands,1.66
3188,East Midlands,Ceftazidime,2023-12-01,4.05,p_aeruginosa,p_aeruginosa__Ceftazidime__East Midlands,Midlands,1.66
3189,West Midlands,Ceftazidime,2023-12-01,8.42,p_aeruginosa,p_aeruginosa__Ceftazidime__West Midlands,Midlands,1.66
3190,East Midlands,Ciprofloxacin,2023-12-01,10.96,p_aeruginosa,p_aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.66
3191,West Midlands,Ciprofloxacin,2023-12-01,5.21,p_aeruginosa,p_aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.66
3192,East Midlands,Piperacillin with tazobactam,2023-12-01,1.39,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.66
3193,West Midlands,Piperacillin with tazobactam,2023-12-01,8.51,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.66
3194,East Midlands,Macrolides,2023-12-01,6.5,s_pneumoniae,s_pneumoniae__Macrolides__East Midlands,Midlands,1.66
3195,West Midlands,Macrolides,2023-12-01,3.55,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.66
3196,East Midlands,Penicillin,2023-12-01,1.59,s_pneumoniae,s_pneumoniae__Penicillin__East Midlands,Midlands,1.66
3197,West Midlands,Penicillin,2023-12-01,0.0,s_pneumoniae,s_pneumoniae__Penicillin__West Midlands,Midlands,1.66
3198,East Midlands,Glycopeptides,2024-01-01,25.0,e_faecalis,e_faecalis__Glycopeptides__East Midlands,Midlands,1.65
3199,West Midlands,Glycopeptides,2024-01-01,36.0,e_faecalis,e_faecalis__Glycopeptides__West Midlands,Midlands,1.65
3200,East Midlands,Glycopeptides,2024-01-01,32.0,e_faecium,e_faecium__Glycopeptides__East Midlands,Midlands,1.65
3201,West Midlands,Glycopeptides,2024-01-01,33.67,e_faecium,e_faecium__Glycopeptides__West Midlands,Midlands,1.65
3202,East Midlands,Amikacin,2024-01-01,2.26,k_pneumoniae,k_pneumoniae__Amikacin__East Midlands,Midlands,1.65
3203,West Midlands,Amikacin,2024-01-01,0.0,k_pneumoniae,k_pneumoniae__Amikacin__West Midlands,Midlands,1.65
3204,East Midlands,Carbapenems,2024-01-01,2.17,k_pneumoniae,k_pneumoniae__Carbapenems__East Midlands,Midlands,1.65
3205,West Midlands,Carbapenems,2024-01-01,0.44,k_pneumoniae,k_pneumoniae__Carbapenems__West Midlands,Midlands,1.65
3206,East Midlands,Ciprofloxacin,2024-01-01,17.06,k_pneumoniae,k_pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.65
3207,West Midlands,Ciprofloxacin,2024-01-01,16.9,k_pneumoniae,k_pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.65
3208,East Midlands,Co-amoxiclav,2024-01-01,33.72,k_pneumoniae,k_pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.65
3209,West Midlands,Co-amoxiclav,2024-01-01,34.91,k_pneumoniae,k_pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.65
3210,East Midlands,Gentamicin,2024-01-01,12.57,k_pneumoniae,k_pneumoniae__Gentamicin__East Midlands,Midlands,1.65
3211,West Midlands,Gentamicin,2024-01-01,11.68,k_pneumoniae,k_pneumoniae__Gentamicin__West Midlands,Midlands,1.65
3212,East Midlands,Piperacillin with tazobactam,2024-01-01,22.86,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.65
3213,West Midlands,Piperacillin with tazobactam,2024-01-01,23.29,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.65
3214,East Midlands,Third Generation Cephalosporins,2024-01-01,15.85,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.65
3215,West Midlands,Third Generation Cephalosporins,2024-01-01,17.86,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.65
3216,East Midlands,Amikacin,2024-01-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__East Midlands,Midlands,1.65
3217,West Midlands,Amikacin,2024-01-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__West Midlands,Midlands,1.65
3218,East Midlands,Carbapenems,2024-01-01,4.35,p_aeruginosa,p_aeruginosa__Carbapenems__East Midlands,Midlands,1.65
3219,West Midlands,Carbapenems,2024-01-01,4.63,p_aeruginosa,p_aeruginosa__Carbapenems__West Midlands,Midlands,1.65
3220,East Midlands,Ceftazidime,2024-01-01,1.39,p_aeruginosa,p_aeruginosa__Ceftazidime__East Midlands,Midlands,1.65
3221,West Midlands,Ceftazidime,2024-01-01,5.83,p_aeruginosa,p_aeruginosa__Ceftazidime__West Midlands,Midlands,1.65
3222,East Midlands,Ciprofloxacin,2024-01-01,6.94,p_aeruginosa,p_aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.65
3223,West Midlands,Ciprofloxacin,2024-01-01,4.95,p_aeruginosa,p_aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.65
3224,East Midlands,Piperacillin with tazobactam,2024-01-01,0.0,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.65
3225,West Midlands,Piperacillin with tazobactam,2024-01-01,6.06,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.65
3226,East Midlands,Macrolides,2024-01-01,5.59,s_pneumoniae,s_pneumoniae__Macrolides__East Midlands,Midlands,1.65
3227,West Midlands,Macrolides,2024-01-01,4.57,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.65
3228,East Midlands,Penicillin,2024-01-01,3.38,s_pneumoniae,s_pneumoniae__Penicillin__East Midlands,Midlands,1.65
3229,West Midlands,Penicillin,2024-01-01,0.6,s_pneumoniae,s_pneumoniae__Penicillin__West Midlands,Midlands,1.65
3230,East Midlands,Glycopeptides,2024-02-01,26.33,e_faecalis,e_faecalis__Glycopeptides__East Midlands,Midlands,1.65
3231,West Midlands,Glycopeptides,2024-02-01,36.0,e_faecalis,e_faecalis__Glycopeptides__West Midlands,Midlands,1.65
3232,East Midlands,Glycopeptides,2024-02-01,31.0,e_faecium,e_faecium__Glycopeptides__East Midlands,Midlands,1.65
3233,West Midlands,Glycopeptides,2024-02-01,37.67,e_faecium,e_faecium__Glycopeptides__West Midlands,Midlands,1.65
3234,East Midlands,Amikacin,2024-02-01,2.29,k_pneumoniae,k_pneumoniae__Amikacin__East Midlands,Midlands,1.65
3235,West Midlands,Amikacin,2024-02-01,0.52,k_pneumoniae,k_pneumoniae__Amikacin__West Midlands,Midlands,1.65
3236,East Midlands,Carbapenems,2024-02-01,2.81,k_pneumoniae,k_pneumoniae__Carbapenems__East Midlands,Midlands,1.65
3237,West Midlands,Carbapenems,2024-02-01,1.44,k_pneumoniae,k_pneumoniae__Carbapenems__West Midlands,Midlands,1.65
3238,East Midlands,Ciprofloxacin,2024-02-01,15.06,k_pneumoniae,k_pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.65
3239,West Midlands,Ciprofloxacin,2024-02-01,15.66,k_pneumoniae,k_pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.65
3240,East Midlands,Co-amoxiclav,2024-02-01,32.53,k_pneumoniae,k_pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.65
3241,West Midlands,Co-amoxiclav,2024-02-01,33.33,k_pneumoniae,k_pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.65
3242,East Midlands,Gentamicin,2024-02-01,11.7,k_pneumoniae,k_pneumoniae__Gentamicin__East Midlands,Midlands,1.65
3243,West Midlands,Gentamicin,2024-02-01,9.69,k_pneumoniae,k_pneumoniae__Gentamicin__West Midlands,Midlands,1.65
3244,East Midlands,Piperacillin with tazobactam,2024-02-01,22.35,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.65
3245,West Midlands,Piperacillin with tazobactam,2024-02-01,22.61,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.65
3246,East Midlands,Third Generation Cephalosporins,2024-02-01,15.25,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.65
3247,West Midlands,Third Generation Cephalosporins,2024-02-01,16.35,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.65
3248,East Midlands,Amikacin,2024-02-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__East Midlands,Midlands,1.65
3249,West Midlands,Amikacin,2024-02-01,0.94,p_aeruginosa,p_aeruginosa__Amikacin__West Midlands,Midlands,1.65
3250,East Midlands,Carbapenems,2024-02-01,4.44,p_aeruginosa,p_aeruginosa__Carbapenems__East Midlands,Midlands,1.65
3251,West Midlands,Carbapenems,2024-02-01,5.56,p_aeruginosa,p_aeruginosa__Carbapenems__West Midlands,Midlands,1.65
3252,East Midlands,Ceftazidime,2024-02-01,1.1,p_aeruginosa,p_aeruginosa__Ceftazidime__East Midlands,Midlands,1.65
3253,West Midlands,Ceftazidime,2024-02-01,3.88,p_aeruginosa,p_aeruginosa__Ceftazidime__West Midlands,Midlands,1.65
3254,East Midlands,Ciprofloxacin,2024-02-01,6.74,p_aeruginosa,p_aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.65
3255,West Midlands,Ciprofloxacin,2024-02-01,5.83,p_aeruginosa,p_aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.65
3256,East Midlands,Piperacillin with tazobactam,2024-02-01,1.11,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.65
3257,West Midlands,Piperacillin with tazobactam,2024-02-01,4.04,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.65
3258,East Midlands,Macrolides,2024-02-01,7.01,s_pneumoniae,s_pneumoniae__Macrolides__East Midlands,Midlands,1.65
3259,West Midlands,Macrolides,2024-02-01,6.95,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.65
3260,East Midlands,Penicillin,2024-02-01,2.56,s_pneumoniae,s_pneumoniae__Penicillin__East Midlands,Midlands,1.65
3261,West Midlands,Penicillin,2024-02-01,1.11,s_pneumoniae,s_pneumoniae__Penicillin__West Midlands,Midlands,1.65
3262,East Midlands,Glycopeptides,2024-03-01,28.0,e_faecalis,e_faecalis__Glycopeptides__East Midlands,Midlands,1.64
3263,West Midlands,Glycopeptides,2024-03-01,39.67,e_faecalis,e_faecalis__Glycopeptides__West Midlands,Midlands,1.64
3264,East Midlands,Glycopeptides,2024-03-01,30.33,e_faecium,e_faecium__Glycopeptides__East Midlands,Midlands,1.64
3265,West Midlands,Glycopeptides,2024-03-01,40.33,e_faecium,e_faecium__Glycopeptides__West Midlands,Midlands,1.64
3266,East Midlands,Amikacin,2024-03-01,0.0,k_pneumoniae,k_pneumoniae__Amikacin__East Midlands,Midlands,1.64
3267,West Midlands,Amikacin,2024-03-01,1.01,k_pneumoniae,k_pneumoniae__Amikacin__West Midlands,Midlands,1.64
3268,East Midlands,Carbapenems,2024-03-01,1.1,k_pneumoniae,k_pneumoniae__Carbapenems__East Midlands,Midlands,1.64
3269,West Midlands,Carbapenems,2024-03-01,2.31,k_pneumoniae,k_pneumoniae__Carbapenems__West Midlands,Midlands,1.64
3270,East Midlands,Ciprofloxacin,2024-03-01,17.65,k_pneumoniae,k_pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.64
3271,West Midlands,Ciprofloxacin,2024-03-01,14.85,k_pneumoniae,k_pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.64
3272,East Midlands,Co-amoxiclav,2024-03-01,29.31,k_pneumoniae,k_pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.64
3273,West Midlands,Co-amoxiclav,2024-03-01,32.16,k_pneumoniae,k_pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.64
3274,East Midlands,Gentamicin,2024-03-01,7.23,k_pneumoniae,k_pneumoniae__Gentamicin__East Midlands,Midlands,1.64
3275,West Midlands,Gentamicin,2024-03-01,7.5,k_pneumoniae,k_pneumoniae__Gentamicin__West Midlands,Midlands,1.64
3276,East Midlands,Piperacillin with tazobactam,2024-03-01,20.69,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.64
3277,West Midlands,Piperacillin with tazobactam,2024-03-01,22.11,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.64
3278,East Midlands,Third Generation Cephalosporins,2024-03-01,14.69,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.64
3279,West Midlands,Third Generation Cephalosporins,2024-03-01,12.68,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.64
3280,East Midlands,Amikacin,2024-03-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__East Midlands,Midlands,1.64
3281,West Midlands,Amikacin,2024-03-01,1.08,p_aeruginosa,p_aeruginosa__Amikacin__West Midlands,Midlands,1.64
3282,East Midlands,Carbapenems,2024-03-01,4.12,p_aeruginosa,p_aeruginosa__Carbapenems__East Midlands,Midlands,1.64
3283,West Midlands,Carbapenems,2024-03-01,6.38,p_aeruginosa,p_aeruginosa__Carbapenems__West Midlands,Midlands,1.64
3284,East Midlands,Ceftazidime,2024-03-01,2.08,p_aeruginosa,p_aeruginosa__Ceftazidime__East Midlands,Midlands,1.64
3285,West Midlands,Ceftazidime,2024-03-01,3.33,p_aeruginosa,p_aeruginosa__Ceftazidime__West Midlands,Midlands,1.64
3286,East Midlands,Ciprofloxacin,2024-03-01,4.21,p_aeruginosa,p_aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.64
3287,West Midlands,Ciprofloxacin,2024-03-01,6.59,p_aeruginosa,p_aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.64
3288,East Midlands,Piperacillin with tazobactam,2024-03-01,1.09,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.64
3289,West Midlands,Piperacillin with tazobactam,2024-03-01,3.49,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.64
3290,East Midlands,Macrolides,2024-03-01,6.25,s_pneumoniae,s_pneumoniae__Macrolides__East Midlands,Midlands,1.64
3291,West Midlands,Macrolides,2024-03-01,5.88,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.64
3292,East Midlands,Penicillin,2024-03-01,3.55,s_pneumoniae,s_pneumoniae__Penicillin__East Midlands,Midlands,1.64
3293,West Midlands,Penicillin,2024-03-01,1.69,s_pneumoniae,s_pneumoniae__Penicillin__West Midlands,Midlands,1.64
3294,East Midlands,Glycopeptides,2024-04-01,25.67,e_faecalis,e_faecalis__Glycopeptides__East Midlands,Midlands,1.66
3295,West Midlands,Glycopeptides,2024-04-01,35.33,e_faecalis,e_faecalis__Glycopeptides__West Midlands,Midlands,1.66
3296,East Midlands,Glycopeptides,2024-04-01,31.67,e_faecium,e_faecium__Glycopeptides__East Midlands,Midlands,1.66
3297,West Midlands,Glycopeptides,2024-04-01,47.0,e_faecium,e_faecium__Glycopeptides__West Midlands,Midlands,1.66
3298,East Midlands,Amikacin,2024-04-01,1.45,k_pneumoniae,k_pneumoniae__Amikacin__East Midlands,Midlands,1.66
3299,West Midlands,Amikacin,2024-04-01,1.0,k_pneumoniae,k_pneumoniae__Amikacin__West Midlands,Midlands,1.66
3300,East Midlands,Carbapenems,2024-04-01,1.01,k_pneumoniae,k_pneumoniae__Carbapenems__East Midlands,Midlands,1.66
3301,West Midlands,Carbapenems,2024-04-01,1.87,k_pneumoniae,k_pneumoniae__Carbapenems__West Midlands,Midlands,1.66
3302,East Midlands,Ciprofloxacin,2024-04-01,15.34,k_pneumoniae,k_pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.66
3303,West Midlands,Ciprofloxacin,2024-04-01,17.33,k_pneumoniae,k_pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.66
3304,East Midlands,Co-amoxiclav,2024-04-01,29.69,k_pneumoniae,k_pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.66
3305,West Midlands,Co-amoxiclav,2024-04-01,29.5,k_pneumoniae,k_pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.66
3306,East Midlands,Gentamicin,2024-04-01,5.91,k_pneumoniae,k_pneumoniae__Gentamicin__East Midlands,Midlands,1.66
3307,West Midlands,Gentamicin,2024-04-01,5.53,k_pneumoniae,k_pneumoniae__Gentamicin__West Midlands,Midlands,1.66
3308,East Midlands,Piperacillin with tazobactam,2024-04-01,19.68,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.66
3309,West Midlands,Piperacillin with tazobactam,2024-04-01,21.21,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.66
3310,East Midlands,Third Generation Cephalosporins,2024-04-01,16.67,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.66
3311,West Midlands,Third Generation Cephalosporins,2024-04-01,12.15,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.66
3312,East Midlands,Amikacin,2024-04-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__East Midlands,Midlands,1.66
3313,West Midlands,Amikacin,2024-04-01,1.11,p_aeruginosa,p_aeruginosa__Amikacin__West Midlands,Midlands,1.66
3314,East Midlands,Carbapenems,2024-04-01,6.19,p_aeruginosa,p_aeruginosa__Carbapenems__East Midlands,Midlands,1.66
3315,West Midlands,Carbapenems,2024-04-01,6.38,p_aeruginosa,p_aeruginosa__Carbapenems__West Midlands,Midlands,1.66
3316,East Midlands,Ceftazidime,2024-04-01,3.23,p_aeruginosa,p_aeruginosa__Ceftazidime__East Midlands,Midlands,1.66
3317,West Midlands,Ceftazidime,2024-04-01,4.35,p_aeruginosa,p_aeruginosa__Ceftazidime__West Midlands,Midlands,1.66
3318,East Midlands,Ciprofloxacin,2024-04-01,9.78,p_aeruginosa,p_aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.66
3319,West Midlands,Ciprofloxacin,2024-04-01,6.45,p_aeruginosa,p_aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.66
