,geography,stratum,date,organism,resistance_pct,series_id,model_region,prescribing_rate
4788,East Midlands,Ceftazidime,2024-06-01,P-aeruginosa,3.16,P-aeruginosa__Ceftazidime__East Midlands,Midlands,1.67
4789,West Midlands,Ceftazidime,2024-06-01,P-aeruginosa,7.89,P-aeruginosa__Ceftazidime__West Midlands,Midlands,1.67
4790,East Midlands,Ciprofloxacin,2024-06-01,P-aeruginosa,8.16,P-aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.67
4791,West Midlands,Ciprofloxacin,2024-06-01,P-aeruginosa,9.91,P-aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.67
4792,East Midlands,Piperacillin with tazobactam,2024-06-01,P-aeruginosa,2.11,P-aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.67
4793,West Midlands,Piperacillin with tazobactam,2024-06-01,P-aeruginosa,14.55,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.67
4794,East Midlands,Macrolides,2024-06-01,S-pneumoniae,2.35,S-pneumoniae__Macrolides__East Midlands,Midlands,1.67
4795,West Midlands,Macrolides,2024-06-01,S-pneumoniae,3.97,S-pneumoniae__Macrolides__West Midlands,Midlands,1.67
4796,East Midlands,Penicillin,2024-06-01,S-pneumoniae,2.35,S-pneumoniae__Penicillin__East Midlands,Midlands,1.67
4797,West Midlands,Penicillin,2024-06-01,S-pneumoniae,3.94,S-pneumoniae__Penicillin__West Midlands,Midlands,1.67
4798,East Midlands,Glycopeptides,2024-06-01,e-faecalis,1.22,e-faecalis__Glycopeptides__East Midlands,Midlands,1.67
4799,West Midlands,Glycopeptides,2024-06-01,e-faecalis,1.06,e-faecalis__Glycopeptides__West Midlands,Midlands,1.67
4800,East Midlands,Glycopeptides,2024-06-01,e-faecium,19.23,e-faecium__Glycopeptides__East Midlands,Midlands,1.67
4801,West Midlands,Glycopeptides,2024-06-01,e-faecium,18.25,e-faecium__Glycopeptides__West Midlands,Midlands,1.67
4802,East Midlands,Amikacin,2024-07-01,E-coli,3.54,E-coli__Amikacin__East Midlands,Midlands,1.67
4803,West Midlands,Amikacin,2024-07-01,E-coli,3.36,E-coli__Amikacin__West Midlands,Midlands,1.67
4804,East Midlands,Carbapenems,2024-07-01,E-coli,0.11,E-coli__Carbapenems__East Midlands,Midlands,1.67
4805,West Midlands,Carbapenems,2024-07-01,E-coli,0.17,E-coli__Carbapenems__West Midlands,Midlands,1.67
4806,East Midlands,Ciprofloxacin,2024-07-01,E-coli,18.67,E-coli__Ciprofloxacin__East Midlands,Midlands,1.67
4807,West Midlands,Ciprofloxacin,2024-07-01,E-coli,21.15,E-coli__Ciprofloxacin__West Midlands,Midlands,1.67
4808,East Midlands,Co-amoxiclav,2024-07-01,E-coli,40.26,E-coli__Co-amoxiclav__East Midlands,Midlands,1.67
4809,West Midlands,Co-amoxiclav,2024-07-01,E-coli,46.34,E-coli__Co-amoxiclav__West Midlands,Midlands,1.67
4810,East Midlands,Gentamicin,2024-07-01,E-coli,10.12,E-coli__Gentamicin__East Midlands,Midlands,1.67
4811,West Midlands,Gentamicin,2024-07-01,E-coli,12.53,E-coli__Gentamicin__West Midlands,Midlands,1.67
4812,East Midlands,Piperacillin with tazobactam,2024-07-01,E-coli,11.98,E-coli__Piperacillin with tazobactam__East Midlands,Midlands,1.67
4813,West Midlands,Piperacillin with tazobactam,2024-07-01,E-coli,13.25,E-coli__Piperacillin with tazobactam__West Midlands,Midlands,1.67
4814,East Midlands,Third Generation Cephalosporins,2024-07-01,E-coli,16.46,E-coli__Third Generation Cephalosporins__East Midlands,Midlands,1.67
4815,West Midlands,Third Generation Cephalosporins,2024-07-01,E-coli,15.19,E-coli__Third Generation Cephalosporins__West Midlands,Midlands,1.67
4816,East Midlands,Amikacin,2024-07-01,K-pneumoniae,1.61,K-pneumoniae__Amikacin__East Midlands,Midlands,1.67
4817,West Midlands,Amikacin,2024-07-01,K-pneumoniae,1.08,K-pneumoniae__Amikacin__West Midlands,Midlands,1.67
4818,East Midlands,Carbapenems,2024-07-01,K-pneumoniae,1.81,K-pneumoniae__Carbapenems__East Midlands,Midlands,1.67
4819,West Midlands,Carbapenems,2024-07-01,K-pneumoniae,1.92,K-pneumoniae__Carbapenems__West Midlands,Midlands,1.67
4820,East Midlands,Ciprofloxacin,2024-07-01,K-pneumoniae,14.5,K-pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.67
4821,West Midlands,Ciprofloxacin,2024-07-01,K-pneumoniae,14.95,K-pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.67
4822,East Midlands,Co-amoxiclav,2024-07-01,K-pneumoniae,29.67,K-pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.67
4823,West Midlands,Co-amoxiclav,2024-07-01,K-pneumoniae,23.88,K-pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.67
4824,East Midlands,Gentamicin,2024-07-01,K-pneumoniae,4.25,K-pneumoniae__Gentamicin__East Midlands,Midlands,1.67
4825,West Midlands,Gentamicin,2024-07-01,K-pneumoniae,7.94,K-pneumoniae__Gentamicin__West Midlands,Midlands,1.67
4826,East Midlands,Piperacillin with tazobactam,2024-07-01,K-pneumoniae,20.93,K-pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.67
4827,West Midlands,Piperacillin with tazobactam,2024-07-01,K-pneumoniae,20.94,K-pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.67
4828,East Midlands,Third Generation Cephalosporins,2024-07-01,K-pneumoniae,12.96,K-pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.67
4829,West Midlands,Third Generation Cephalosporins,2024-07-01,K-pneumoniae,10.34,K-pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.67
4830,East Midlands,Amikacin,2024-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__East Midlands,Midlands,1.67
4831,West Midlands,Amikacin,2024-07-01,P-aeruginosa,2.61,P-aeruginosa__Amikacin__West Midlands,Midlands,1.67
4832,East Midlands,Carbapenems,2024-07-01,P-aeruginosa,6.19,P-aeruginosa__Carbapenems__East Midlands,Midlands,1.67
4833,West Midlands,Carbapenems,2024-07-01,P-aeruginosa,7.26,P-aeruginosa__Carbapenems__West Midlands,Midlands,1.67
4834,East Midlands,Ceftazidime,2024-07-01,P-aeruginosa,6.67,P-aeruginosa__Ceftazidime__East Midlands,Midlands,1.67
4835,West Midlands,Ceftazidime,2024-07-01,P-aeruginosa,6.72,P-aeruginosa__Ceftazidime__West Midlands,Midlands,1.67
4836,East Midlands,Ciprofloxacin,2024-07-01,P-aeruginosa,5.43,P-aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.67
4837,West Midlands,Ciprofloxacin,2024-07-01,P-aeruginosa,8.47,P-aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.67
4838,East Midlands,Piperacillin with tazobactam,2024-07-01,P-aeruginosa,3.3,P-aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.67
4839,West Midlands,Piperacillin with tazobactam,2024-07-01,P-aeruginosa,13.68,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.67
4840,East Midlands,Macrolides,2024-07-01,S-pneumoniae,1.43,S-pneumoniae__Macrolides__East Midlands,Midlands,1.67
4841,West Midlands,Macrolides,2024-07-01,S-pneumoniae,3.31,S-pneumoniae__Macrolides__West Midlands,Midlands,1.67
4842,East Midlands,Penicillin,2024-07-01,S-pneumoniae,1.41,S-pneumoniae__Penicillin__East Midlands,Midlands,1.67
4843,West Midlands,Penicillin,2024-07-01,S-pneumoniae,4.17,S-pneumoniae__Penicillin__West Midlands,Midlands,1.67
4844,East Midlands,Glycopeptides,2024-07-01,e-faecalis,1.15,e-faecalis__Glycopeptides__East Midlands,Midlands,1.67
4845,West Midlands,Glycopeptides,2024-07-01,e-faecalis,0.0,e-faecalis__Glycopeptides__West Midlands,Midlands,1.67
4846,East Midlands,Glycopeptides,2024-07-01,e-faecium,19.79,e-faecium__Glycopeptides__East Midlands,Midlands,1.67
4847,West Midlands,Glycopeptides,2024-07-01,e-faecium,16.82,e-faecium__Glycopeptides__West Midlands,Midlands,1.67
4848,East Midlands,Amikacin,2024-08-01,E-coli,2.94,E-coli__Amikacin__East Midlands,Midlands,1.66
4849,West Midlands,Amikacin,2024-08-01,E-coli,3.13,E-coli__Amikacin__West Midlands,Midlands,1.66
4850,East Midlands,Carbapenems,2024-08-01,E-coli,0.21,E-coli__Carbapenems__East Midlands,Midlands,1.66
4851,West Midlands,Carbapenems,2024-08-01,E-coli,0.18,E-coli__Carbapenems__West Midlands,Midlands,1.66
4852,East Midlands,Ciprofloxacin,2024-08-01,E-coli,17.92,E-coli__Ciprofloxacin__East Midlands,Midlands,1.66
4853,West Midlands,Ciprofloxacin,2024-08-01,E-coli,20.49,E-coli__Ciprofloxacin__West Midlands,Midlands,1.66
4854,East Midlands,Co-amoxiclav,2024-08-01,E-coli,40.13,E-coli__Co-amoxiclav__East Midlands,Midlands,1.66
4855,West Midlands,Co-amoxiclav,2024-08-01,E-coli,46.57,E-coli__Co-amoxiclav__West Midlands,Midlands,1.66
4856,East Midlands,Gentamicin,2024-08-01,E-coli,9.84,E-coli__Gentamicin__East Midlands,Midlands,1.66
4857,West Midlands,Gentamicin,2024-08-01,E-coli,11.69,E-coli__Gentamicin__West Midlands,Midlands,1.66
4858,East Midlands,Piperacillin with tazobactam,2024-08-01,E-coli,11.0,E-coli__Piperacillin with tazobactam__East Midlands,Midlands,1.66
4859,West Midlands,Piperacillin with tazobactam,2024-08-01,E-coli,11.97,E-coli__Piperacillin with tazobactam__West Midlands,Midlands,1.66
4860,East Midlands,Third Generation Cephalosporins,2024-08-01,E-coli,15.2,E-coli__Third Generation Cephalosporins__East Midlands,Midlands,1.66
4861,West Midlands,Third Generation Cephalosporins,2024-08-01,E-coli,14.83,E-coli__Third Generation Cephalosporins__West Midlands,Midlands,1.66
4862,East Midlands,Amikacin,2024-08-01,K-pneumoniae,2.44,K-pneumoniae__Amikacin__East Midlands,Midlands,1.66
4863,West Midlands,Amikacin,2024-08-01,K-pneumoniae,0.97,K-pneumoniae__Amikacin__West Midlands,Midlands,1.66
4864,East Midlands,Carbapenems,2024-08-01,K-pneumoniae,2.18,K-pneumoniae__Carbapenems__East Midlands,Midlands,1.66
4865,West Midlands,Carbapenems,2024-08-01,K-pneumoniae,1.31,K-pneumoniae__Carbapenems__West Midlands,Midlands,1.66
4866,East Midlands,Ciprofloxacin,2024-08-01,K-pneumoniae,14.35,K-pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.66
4867,West Midlands,Ciprofloxacin,2024-08-01,K-pneumoniae,13.43,K-pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.66
4868,East Midlands,Co-amoxiclav,2024-08-01,K-pneumoniae,27.31,K-pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.66
4869,West Midlands,Co-amoxiclav,2024-08-01,K-pneumoniae,25.45,K-pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.66
4870,East Midlands,Gentamicin,2024-08-01,K-pneumoniae,7.17,K-pneumoniae__Gentamicin__East Midlands,Midlands,1.66
4871,West Midlands,Gentamicin,2024-08-01,K-pneumoniae,6.67,K-pneumoniae__Gentamicin__West Midlands,Midlands,1.66
4872,East Midlands,Piperacillin with tazobactam,2024-08-01,K-pneumoniae,17.27,K-pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.66
4873,West Midlands,Piperacillin with tazobactam,2024-08-01,K-pneumoniae,20.93,K-pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.66
4874,East Midlands,Third Generation Cephalosporins,2024-08-01,K-pneumoniae,13.72,K-pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.66
4875,West Midlands,Third Generation Cephalosporins,2024-08-01,K-pneumoniae,11.45,K-pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.66
4876,East Midlands,Amikacin,2024-08-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__East Midlands,Midlands,1.66
4877,West Midlands,Amikacin,2024-08-01,P-aeruginosa,1.6,P-aeruginosa__Amikacin__West Midlands,Midlands,1.66
4878,East Midlands,Carbapenems,2024-08-01,P-aeruginosa,5.15,P-aeruginosa__Carbapenems__East Midlands,Midlands,1.66
4879,West Midlands,Carbapenems,2024-08-01,P-aeruginosa,6.77,P-aeruginosa__Carbapenems__West Midlands,Midlands,1.66
4880,East Midlands,Ceftazidime,2024-08-01,P-aeruginosa,8.99,P-aeruginosa__Ceftazidime__East Midlands,Midlands,1.66
4881,West Midlands,Ceftazidime,2024-08-01,P-aeruginosa,6.56,P-aeruginosa__Ceftazidime__West Midlands,Midlands,1.66
4882,East Midlands,Ciprofloxacin,2024-08-01,P-aeruginosa,5.43,P-aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.66
4883,West Midlands,Ciprofloxacin,2024-08-01,P-aeruginosa,6.35,P-aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.66
4884,East Midlands,Piperacillin with tazobactam,2024-08-01,P-aeruginosa,3.19,P-aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.66
4885,West Midlands,Piperacillin with tazobactam,2024-08-01,P-aeruginosa,10.08,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.66
4886,East Midlands,Macrolides,2024-08-01,S-pneumoniae,4.26,S-pneumoniae__Macrolides__East Midlands,Midlands,1.66
4887,West Midlands,Macrolides,2024-08-01,S-pneumoniae,5.21,S-pneumoniae__Macrolides__West Midlands,Midlands,1.66
4888,East Midlands,Penicillin,2024-08-01,S-pneumoniae,2.13,S-pneumoniae__Penicillin__East Midlands,Midlands,1.66
4889,West Midlands,Penicillin,2024-08-01,S-pneumoniae,4.3,S-pneumoniae__Penicillin__West Midlands,Midlands,1.66
4890,East Midlands,Glycopeptides,2024-08-01,e-faecalis,1.03,e-faecalis__Glycopeptides__East Midlands,Midlands,1.66
4891,West Midlands,Glycopeptides,2024-08-01,e-faecalis,0.91,e-faecalis__Glycopeptides__West Midlands,Midlands,1.66
4892,East Midlands,Glycopeptides,2024-08-01,e-faecium,12.63,e-faecium__Glycopeptides__East Midlands,Midlands,1.66
4893,West Midlands,Glycopeptides,2024-08-01,e-faecium,10.92,e-faecium__Glycopeptides__West Midlands,Midlands,1.66
4894,East Midlands,Amikacin,2024-09-01,E-coli,2.37,E-coli__Amikacin__East Midlands,Midlands,1.66
4895,West Midlands,Amikacin,2024-09-01,E-coli,3.73,E-coli__Amikacin__West Midlands,Midlands,1.66
4896,East Midlands,Carbapenems,2024-09-01,E-coli,0.11,E-coli__Carbapenems__East Midlands,Midlands,1.66
4897,West Midlands,Carbapenems,2024-09-01,E-coli,0.18,E-coli__Carbapenems__West Midlands,Midlands,1.66
4898,East Midlands,Ciprofloxacin,2024-09-01,E-coli,18.59,E-coli__Ciprofloxacin__East Midlands,Midlands,1.66
4899,West Midlands,Ciprofloxacin,2024-09-01,E-coli,19.77,E-coli__Ciprofloxacin__West Midlands,Midlands,1.66
4900,East Midlands,Co-amoxiclav,2024-09-01,E-coli,39.87,E-coli__Co-amoxiclav__East Midlands,Midlands,1.66
4901,West Midlands,Co-amoxiclav,2024-09-01,E-coli,46.64,E-coli__Co-amoxiclav__West Midlands,Midlands,1.66
4902,East Midlands,Gentamicin,2024-09-01,E-coli,9.01,E-coli__Gentamicin__East Midlands,Midlands,1.66
4903,West Midlands,Gentamicin,2024-09-01,E-coli,12.67,E-coli__Gentamicin__West Midlands,Midlands,1.66
4904,East Midlands,Piperacillin with tazobactam,2024-09-01,E-coli,9.86,E-coli__Piperacillin with tazobactam__East Midlands,Midlands,1.66
4905,West Midlands,Piperacillin with tazobactam,2024-09-01,E-coli,12.0,E-coli__Piperacillin with tazobactam__West Midlands,Midlands,1.66
4906,East Midlands,Third Generation Cephalosporins,2024-09-01,E-coli,15.27,E-coli__Third Generation Cephalosporins__East Midlands,Midlands,1.66
4907,West Midlands,Third Generation Cephalosporins,2024-09-01,E-coli,14.6,E-coli__Third Generation Cephalosporins__West Midlands,Midlands,1.66
4908,East Midlands,Amikacin,2024-09-01,K-pneumoniae,1.5,K-pneumoniae__Amikacin__East Midlands,Midlands,1.66
4909,West Midlands,Amikacin,2024-09-01,K-pneumoniae,0.95,K-pneumoniae__Amikacin__West Midlands,Midlands,1.66
4910,East Midlands,Carbapenems,2024-09-01,K-pneumoniae,1.79,K-pneumoniae__Carbapenems__East Midlands,Midlands,1.66
4911,West Midlands,Carbapenems,2024-09-01,K-pneumoniae,0.87,K-pneumoniae__Carbapenems__West Midlands,Midlands,1.66
4912,East Midlands,Ciprofloxacin,2024-09-01,K-pneumoniae,13.59,K-pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.66
4913,West Midlands,Ciprofloxacin,2024-09-01,K-pneumoniae,13.74,K-pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.66
4914,East Midlands,Co-amoxiclav,2024-09-01,K-pneumoniae,23.36,K-pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.66
4915,West Midlands,Co-amoxiclav,2024-09-01,K-pneumoniae,27.73,K-pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.66
4916,East Midlands,Gentamicin,2024-09-01,K-pneumoniae,7.37,K-pneumoniae__Gentamicin__East Midlands,Midlands,1.66
4917,West Midlands,Gentamicin,2024-09-01,K-pneumoniae,6.91,K-pneumoniae__Gentamicin__West Midlands,Midlands,1.66
4918,East Midlands,Piperacillin with tazobactam,2024-09-01,K-pneumoniae,15.96,K-pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.66
4919,West Midlands,Piperacillin with tazobactam,2024-09-01,K-pneumoniae,20.74,K-pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.66
4920,East Midlands,Third Generation Cephalosporins,2024-09-01,K-pneumoniae,12.44,K-pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.66
4921,West Midlands,Third Generation Cephalosporins,2024-09-01,K-pneumoniae,14.29,K-pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.66
4922,East Midlands,Amikacin,2024-09-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__East Midlands,Midlands,1.66
4923,West Midlands,Amikacin,2024-09-01,P-aeruginosa,0.84,P-aeruginosa__Amikacin__West Midlands,Midlands,1.66
4924,East Midlands,Carbapenems,2024-09-01,P-aeruginosa,6.9,P-aeruginosa__Carbapenems__East Midlands,Midlands,1.66
4925,West Midlands,Carbapenems,2024-09-01,P-aeruginosa,4.72,P-aeruginosa__Carbapenems__West Midlands,Midlands,1.66
4926,East Midlands,Ceftazidime,2024-09-01,P-aeruginosa,10.98,P-aeruginosa__Ceftazidime__East Midlands,Midlands,1.66
4927,West Midlands,Ceftazidime,2024-09-01,P-aeruginosa,5.13,P-aeruginosa__Ceftazidime__West Midlands,Midlands,1.66
4928,East Midlands,Ciprofloxacin,2024-09-01,P-aeruginosa,6.1,P-aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.66
4929,West Midlands,Ciprofloxacin,2024-09-01,P-aeruginosa,3.31,P-aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.66
4930,East Midlands,Piperacillin with tazobactam,2024-09-01,P-aeruginosa,4.71,P-aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.66
4931,West Midlands,Piperacillin with tazobactam,2024-09-01,P-aeruginosa,5.74,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.66
4932,East Midlands,Macrolides,2024-09-01,S-pneumoniae,4.26,S-pneumoniae__Macrolides__East Midlands,Midlands,1.66
4933,West Midlands,Macrolides,2024-09-01,S-pneumoniae,8.0,S-pneumoniae__Macrolides__West Midlands,Midlands,1.66
4934,East Midlands,Penicillin,2024-09-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__East Midlands,Midlands,1.66
4935,West Midlands,Penicillin,2024-09-01,S-pneumoniae,2.82,S-pneumoniae__Penicillin__West Midlands,Midlands,1.66
4936,East Midlands,Glycopeptides,2024-09-01,e-faecalis,4.3,e-faecalis__Glycopeptides__East Midlands,Midlands,1.66
4937,West Midlands,Glycopeptides,2024-09-01,e-faecalis,0.97,e-faecalis__Glycopeptides__West Midlands,Midlands,1.66
4938,East Midlands,Glycopeptides,2024-09-01,e-faecium,13.1,e-faecium__Glycopeptides__East Midlands,Midlands,1.66
4939,West Midlands,Glycopeptides,2024-09-01,e-faecium,10.09,e-faecium__Glycopeptides__West Midlands,Midlands,1.66
4940,East Midlands,Amikacin,2024-10-01,E-coli,2.29,E-coli__Amikacin__East Midlands,Midlands,1.65
4941,West Midlands,Amikacin,2024-10-01,E-coli,4.68,E-coli__Amikacin__West Midlands,Midlands,1.65
4942,East Midlands,Carbapenems,2024-10-01,E-coli,0.31,E-coli__Carbapenems__East Midlands,Midlands,1.65
4943,West Midlands,Carbapenems,2024-10-01,E-coli,0.09,E-coli__Carbapenems__West Midlands,Midlands,1.65
4944,East Midlands,Ciprofloxacin,2024-10-01,E-coli,17.29,E-coli__Ciprofloxacin__East Midlands,Midlands,1.65
4945,West Midlands,Ciprofloxacin,2024-10-01,E-coli,19.44,E-coli__Ciprofloxacin__West Midlands,Midlands,1.65
4946,East Midlands,Co-amoxiclav,2024-10-01,E-coli,40.45,E-coli__Co-amoxiclav__East Midlands,Midlands,1.65
4947,West Midlands,Co-amoxiclav,2024-10-01,E-coli,44.87,E-coli__Co-amoxiclav__West Midlands,Midlands,1.65
4948,East Midlands,Gentamicin,2024-10-01,E-coli,8.61,E-coli__Gentamicin__East Midlands,Midlands,1.65
4949,West Midlands,Gentamicin,2024-10-01,E-coli,13.28,E-coli__Gentamicin__West Midlands,Midlands,1.65
4950,East Midlands,Piperacillin with tazobactam,2024-10-01,E-coli,9.32,E-coli__Piperacillin with tazobactam__East Midlands,Midlands,1.65
4951,West Midlands,Piperacillin with tazobactam,2024-10-01,E-coli,11.74,E-coli__Piperacillin with tazobactam__West Midlands,Midlands,1.65
4952,East Midlands,Third Generation Cephalosporins,2024-10-01,E-coli,13.58,E-coli__Third Generation Cephalosporins__East Midlands,Midlands,1.65
4953,West Midlands,Third Generation Cephalosporins,2024-10-01,E-coli,15.3,E-coli__Third Generation Cephalosporins__West Midlands,Midlands,1.65
4954,East Midlands,Amikacin,2024-10-01,K-pneumoniae,1.47,K-pneumoniae__Amikacin__East Midlands,Midlands,1.65
4955,West Midlands,Amikacin,2024-10-01,K-pneumoniae,1.74,K-pneumoniae__Amikacin__West Midlands,Midlands,1.65
4956,East Midlands,Carbapenems,2024-10-01,K-pneumoniae,3.59,K-pneumoniae__Carbapenems__East Midlands,Midlands,1.65
4957,West Midlands,Carbapenems,2024-10-01,K-pneumoniae,0.41,K-pneumoniae__Carbapenems__West Midlands,Midlands,1.65
4958,East Midlands,Ciprofloxacin,2024-10-01,K-pneumoniae,17.79,K-pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.65
4959,West Midlands,Ciprofloxacin,2024-10-01,K-pneumoniae,15.86,K-pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.65
4960,East Midlands,Co-amoxiclav,2024-10-01,K-pneumoniae,24.4,K-pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.65
4961,West Midlands,Co-amoxiclav,2024-10-01,K-pneumoniae,27.59,K-pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.65
