theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period,metric-value
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/12/2023,34.24,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/11/2023,35.11,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/10/2023,31.94,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/09/2023,29.23,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/08/2023,29.41,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/07/2023,29.06,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/06/2023,29.72,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/05/2023,26.67,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/04/2023,28.63,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/03/2023,26.61,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/02/2023,29.11,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/01/2023,30.3,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/12/2022,28.71,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/11/2022,27.62,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/10/2022,21.92,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/09/2022,25.75,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/08/2022,26.36,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/07/2022,25.63,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/06/2022,23.71,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/05/2022,22.68,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/04/2022,25.37,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/03/2022,22,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/02/2022,22.11,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/01/2022,21.18,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/12/2021,22.01,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/11/2021,22.57,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/10/2021,22.17,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/09/2021,23.66,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/08/2021,23.18,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/07/2021,22.27,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/06/2021,19.5,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/05/2021,19.23,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/04/2021,25.51,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/03/2021,25.79,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/02/2021,23.56,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/01/2021,20.49,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2020,01/12/2020,24.18,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2020,01/11/2020,29.57,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2020,01/10/2020,28.14,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2020,01/09/2020,25.24,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2020,01/08/2020,22,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,01/06/2025,19.76,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,01/05/2025,20.8,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,01/04/2025,20.62,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,01/03/2025,19.85,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,01/02/2025,18.64,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,01/01/2025,19.47,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/12/2024,22.5,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/11/2024,24.85,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/10/2024,23.98,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/09/2024,24.25,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/08/2024,23.3,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/07/2024,23.27,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/06/2024,19.51,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/05/2024,21.58,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/04/2024,22.36,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/03/2024,23.48,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/02/2024,19.6,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/01/2024,20.31,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/12/2023,21.82,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/11/2023,24.1,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/10/2023,22.06,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/09/2023,24.64,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/08/2023,21.68,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/07/2023,24.19,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/06/2023,19.92,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/05/2023,20.33,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/04/2023,20.17,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/03/2023,21.05,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/02/2023,21.22,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/01/2023,20.33,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/12/2022,18.52,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/11/2022,18.81,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/10/2022,16.67,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/09/2022,15.83,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/08/2022,15.86,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/07/2022,14.15,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/06/2022,13.93,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/05/2022,11,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/04/2022,14.08,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/03/2022,13.53,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/02/2022,14.21,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/01/2022,14.35,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/12/2021,13.62,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/11/2021,15.42,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East of England,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/10/2021,14.55,FALSE,
