theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,in_reporting_delay_period,metric_value,metric_value,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/03/2022,FALSE,149.33,10.94,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/02/2022,FALSE,139.67,9.55,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/01/2022,FALSE,143.67,9.05,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/12/2021,FALSE,135,8.15,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/11/2021,FALSE,149.67,7.35,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/10/2021,FALSE,156,6.62,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/09/2021,FALSE,165,7.07,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/08/2021,FALSE,165.67,8.05,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/07/2021,FALSE,169.67,7.66,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/06/2021,FALSE,168.33,7.72,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/05/2021,FALSE,167.67,7.75,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/04/2021,FALSE,154.67,9.05,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/03/2021,FALSE,144.67,9.68,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/02/2021,FALSE,121.67,12.05,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/01/2021,FALSE,108,12.96,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2020,01/12/2020,FALSE,111,14.41,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2020,01/11/2020,FALSE,123,10.57,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2020,01/10/2020,FALSE,141.33,9.43,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2020,01/09/2020,FALSE,136,7.11,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2020,01/08/2020,FALSE,134,8.46,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2025,01/06/2025,FALSE,307,3.58,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2025,01/05/2025,FALSE,295,4.18,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2025,01/04/2025,FALSE,285.67,3.38,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2025,01/03/2025,FALSE,273,2.81,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2025,01/02/2025,FALSE,278.67,3.11,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2025,01/01/2025,FALSE,294.33,4.3,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/12/2024,FALSE,311,4.72,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/11/2024,FALSE,325.67,3.99,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/10/2024,FALSE,355.67,3.19,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/09/2024,FALSE,360.67,2.5,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/08/2024,FALSE,359,2.79,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/07/2024,FALSE,351,2.66,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/06/2024,FALSE,345.33,3.28,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/05/2024,FALSE,346.67,3.08,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/04/2024,FALSE,314.33,3.5,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/03/2024,FALSE,295.33,3.27,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/02/2024,FALSE,280.67,3.8,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/01/2024,FALSE,299,4.12,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/12/2023,FALSE,313.67,4.57,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/11/2023,FALSE,318,4.09,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/10/2023,FALSE,309.67,3.34,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/09/2023,FALSE,315.67,2.43,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/08/2023,FALSE,322.33,2.69,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/07/2023,FALSE,330.33,3.23,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/06/2023,FALSE,319.33,3.44,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/05/2023,FALSE,309.33,2.91,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/04/2023,FALSE,284,2.46,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/03/2023,FALSE,262,2.8,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/02/2023,FALSE,247.33,4.45,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/01/2023,FALSE,251.33,4.77,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/12/2022,FALSE,259,4.25,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/11/2022,FALSE,267,3,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/10/2022,FALSE,275.67,2.78,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/09/2022,FALSE,278,3.24,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/08/2022,FALSE,272.67,3.79,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/07/2022,FALSE,252,2.91,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/06/2022,FALSE,242.67,2.47,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/05/2022,FALSE,237.67,1.82,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/04/2022,FALSE,235.67,2.12,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/03/2022,FALSE,228.33,2.34,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/02/2022,FALSE,230,2.9,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/01/2022,FALSE,233,2.86,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/12/2021,FALSE,233,2.58,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/11/2021,FALSE,216,1.85,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/10/2021,FALSE,228,1.61,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/09/2021,FALSE,255,1.18,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/08/2021,FALSE,271.33,0.86,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/07/2021,FALSE,267.67,1.49,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/06/2021,FALSE,254,1.31,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/05/2021,FALSE,248.33,1.21,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/04/2021,FALSE,233,0.29,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/03/2021,FALSE,218,0.46,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/02/2021,FALSE,215.67,0.62,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/01/2021,FALSE,229.67,1.16,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2020,01/12/2020,FALSE,243.33,0.82,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2020,01/11/2020,FALSE,255.33,0.78,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2020,01/10/2020,FALSE,267.33,0.25,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2020,01/09/2020,FALSE,268,0.75,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2020,01/08/2020,FALSE,272.67,0.61,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,01/06/2025,FALSE,502.67,0.2,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,01/05/2025,FALSE,484,0.14,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,01/04/2025,FALSE,448.33,0.15,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,01/03/2025,FALSE,420,0.08,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,01/02/2025,FALSE,419.33,0.08,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,01/01/2025,FALSE,443,0,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/12/2024,FALSE,457.67,0.15,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/11/2024,FALSE,465.67,0.14,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/10/2024,FALSE,500,0.13,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/09/2024,FALSE,510.67,0,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/08/2024,FALSE,507.33,0.07,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/07/2024,FALSE,496.33,0.13,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/06/2024,FALSE,487.33,0.41,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/05/2024,FALSE,493.67,0.34,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/04/2024,FALSE,455.67,0.29,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,North West,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/03/2024,FALSE,434.67,0,
