,geography,stratum,date,organism,resistance_pct
1166,London,Piperacillin with tazobactam,2024-01-05,K-pneumoniae,30.77
1167,London,Piperacillin with tazobactam,2024-01-06,K-pneumoniae,30.7
1168,London,Piperacillin with tazobactam,2024-01-07,K-pneumoniae,28.92
1169,London,Piperacillin with tazobactam,2024-01-08,K-pneumoniae,27.22
1170,London,Piperacillin with tazobactam,2024-01-09,K-pneumoniae,27.47
1171,London,Piperacillin with tazobactam,2024-01-10,K-pneumoniae,31.61
1172,London,Piperacillin with tazobactam,2024-01-11,K-pneumoniae,33.33
1173,London,Piperacillin with tazobactam,2024-01-12,K-pneumoniae,32.04
1174,London,Piperacillin with tazobactam,2025-01-01,K-pneumoniae,27.88
1175,London,Piperacillin with tazobactam,2025-01-02,K-pneumoniae,29.27
1176,London,Piperacillin with tazobactam,2025-01-03,K-pneumoniae,27.7
1177,London,Piperacillin with tazobactam,2025-01-04,K-pneumoniae,27.55
1178,London,Piperacillin with tazobactam,2025-01-05,K-pneumoniae,22.73
1179,London,Piperacillin with tazobactam,2025-01-06,K-pneumoniae,25.87
1180,London,Third Generation Cephalosporins,2020-01-08,K-pneumoniae,19.92
1181,London,Third Generation Cephalosporins,2020-01-09,K-pneumoniae,16.08
1182,London,Third Generation Cephalosporins,2020-01-10,K-pneumoniae,18.8
1183,London,Third Generation Cephalosporins,2020-01-11,K-pneumoniae,17.05
1184,London,Third Generation Cephalosporins,2020-01-12,K-pneumoniae,20.4
1185,London,Third Generation Cephalosporins,2021-01-01,K-pneumoniae,18.15
1186,London,Third Generation Cephalosporins,2021-01-02,K-pneumoniae,22.95
1187,London,Third Generation Cephalosporins,2021-01-03,K-pneumoniae,23.95
1188,London,Third Generation Cephalosporins,2021-01-04,K-pneumoniae,26.04
1189,London,Third Generation Cephalosporins,2021-01-05,K-pneumoniae,28.85
1190,London,Third Generation Cephalosporins,2021-01-06,K-pneumoniae,26.49
1191,London,Third Generation Cephalosporins,2021-01-07,K-pneumoniae,27.27
1192,London,Third Generation Cephalosporins,2021-01-08,K-pneumoniae,24.32
1193,London,Third Generation Cephalosporins,2021-01-09,K-pneumoniae,23.72
1194,London,Third Generation Cephalosporins,2021-01-10,K-pneumoniae,23.4
1195,London,Third Generation Cephalosporins,2021-01-11,K-pneumoniae,24.59
1196,London,Third Generation Cephalosporins,2021-01-12,K-pneumoniae,26.16
1197,London,Third Generation Cephalosporins,2022-01-01,K-pneumoniae,26.79
1198,London,Third Generation Cephalosporins,2022-01-02,K-pneumoniae,27.87
1199,London,Third Generation Cephalosporins,2022-01-03,K-pneumoniae,27.66
1200,London,Third Generation Cephalosporins,2022-01-04,K-pneumoniae,28.3
1201,London,Third Generation Cephalosporins,2022-01-05,K-pneumoniae,29.26
1202,London,Third Generation Cephalosporins,2022-01-06,K-pneumoniae,30.58
1203,London,Third Generation Cephalosporins,2022-01-07,K-pneumoniae,27.87
1204,London,Third Generation Cephalosporins,2022-01-08,K-pneumoniae,26.11
1205,London,Third Generation Cephalosporins,2022-01-09,K-pneumoniae,25.27
1206,London,Third Generation Cephalosporins,2022-01-10,K-pneumoniae,26.17
1207,London,Third Generation Cephalosporins,2022-01-11,K-pneumoniae,29.17
1208,London,Third Generation Cephalosporins,2022-01-12,K-pneumoniae,30.57
1209,London,Third Generation Cephalosporins,2023-01-01,K-pneumoniae,30.82
1210,London,Third Generation Cephalosporins,2023-01-02,K-pneumoniae,28.57
1211,London,Third Generation Cephalosporins,2023-01-03,K-pneumoniae,26.3
1212,London,Third Generation Cephalosporins,2023-01-04,K-pneumoniae,26.23
1213,London,Third Generation Cephalosporins,2023-01-05,K-pneumoniae,27.96
1214,London,Third Generation Cephalosporins,2023-01-06,K-pneumoniae,31.16
1215,London,Third Generation Cephalosporins,2023-01-07,K-pneumoniae,33.24
1216,London,Third Generation Cephalosporins,2023-01-08,K-pneumoniae,29.2
1217,London,Third Generation Cephalosporins,2023-01-09,K-pneumoniae,28.13
1218,London,Third Generation Cephalosporins,2023-01-10,K-pneumoniae,25.07
1219,London,Third Generation Cephalosporins,2023-01-11,K-pneumoniae,25.67
1220,London,Third Generation Cephalosporins,2023-01-12,K-pneumoniae,24.93
1221,London,Third Generation Cephalosporins,2024-01-01,K-pneumoniae,23.98
1222,London,Third Generation Cephalosporins,2024-01-02,K-pneumoniae,23.23
1223,London,Third Generation Cephalosporins,2024-01-03,K-pneumoniae,23.13
1224,London,Third Generation Cephalosporins,2024-01-04,K-pneumoniae,24.84
1225,London,Third Generation Cephalosporins,2024-01-05,K-pneumoniae,26.32
1226,London,Third Generation Cephalosporins,2024-01-06,K-pneumoniae,26.59
1227,London,Third Generation Cephalosporins,2024-01-07,K-pneumoniae,26.65
1228,London,Third Generation Cephalosporins,2024-01-08,K-pneumoniae,30.21
1229,London,Third Generation Cephalosporins,2024-01-09,K-pneumoniae,30.27
1230,London,Third Generation Cephalosporins,2024-01-10,K-pneumoniae,33.17
1231,London,Third Generation Cephalosporins,2024-01-11,K-pneumoniae,31.23
1232,London,Third Generation Cephalosporins,2024-01-12,K-pneumoniae,30.7
1233,London,Third Generation Cephalosporins,2025-01-01,K-pneumoniae,27.35
1234,London,Third Generation Cephalosporins,2025-01-02,K-pneumoniae,27.3
1235,London,Third Generation Cephalosporins,2025-01-03,K-pneumoniae,24.47
1236,London,Third Generation Cephalosporins,2025-01-04,K-pneumoniae,23.58
1237,London,Third Generation Cephalosporins,2025-01-05,K-pneumoniae,21.04
1238,London,Third Generation Cephalosporins,2025-01-06,K-pneumoniae,24.76
1239,North East,Amikacin,2020-01-08,K-pneumoniae,0.0
1240,North East,Amikacin,2020-01-09,K-pneumoniae,0.0
1241,North East,Amikacin,2020-01-10,K-pneumoniae,0.0
1242,North East,Amikacin,2020-01-11,K-pneumoniae,0.0
1243,North East,Amikacin,2020-01-12,K-pneumoniae,0.0
1244,North East,Amikacin,2021-01-01,K-pneumoniae,0.0
1245,North East,Amikacin,2021-01-02,K-pneumoniae,0.0
1246,North East,Amikacin,2021-01-03,K-pneumoniae,0.0
1247,North East,Amikacin,2021-01-04,K-pneumoniae,0.0
1248,North East,Amikacin,2021-01-05,K-pneumoniae,0.0
1249,North East,Amikacin,2021-01-06,K-pneumoniae,0.0
1250,North East,Amikacin,2021-01-07,K-pneumoniae,4.76
1251,North East,Amikacin,2021-01-08,K-pneumoniae,5.0
1252,North East,Amikacin,2021-01-09,K-pneumoniae,4.35
1253,North East,Amikacin,2021-01-10,K-pneumoniae,4.0
1254,North East,Amikacin,2021-01-11,K-pneumoniae,4.17
1255,North East,Amikacin,2021-01-12,K-pneumoniae,4.17
1256,North East,Amikacin,2022-01-01,K-pneumoniae,4.17
1257,North East,Amikacin,2022-01-02,K-pneumoniae,7.41
1258,North East,Amikacin,2022-01-03,K-pneumoniae,5.56
1259,North East,Amikacin,2022-01-04,K-pneumoniae,6.98
1260,North East,Amikacin,2022-01-05,K-pneumoniae,6.82
1261,North East,Amikacin,2022-01-06,K-pneumoniae,9.09
1262,North East,Amikacin,2022-01-07,K-pneumoniae,4.35
1263,North East,Amikacin,2022-01-08,K-pneumoniae,5.36
1264,North East,Amikacin,2022-01-09,K-pneumoniae,6.56
1265,North East,Amikacin,2022-01-10,K-pneumoniae,9.26
1266,North East,Amikacin,2022-01-11,K-pneumoniae,6.67
1267,North East,Amikacin,2022-01-12,K-pneumoniae,7.02
1268,North East,Amikacin,2023-01-01,K-pneumoniae,5.45
1269,North East,Amikacin,2023-01-02,K-pneumoniae,4.35
1270,North East,Amikacin,2023-01-03,K-pneumoniae,0.0
1271,North East,Amikacin,2023-01-04,K-pneumoniae,0.0
1272,North East,Amikacin,2023-01-05,K-pneumoniae,0.0
1273,North East,Amikacin,2023-01-06,K-pneumoniae,5.13
1274,North East,Amikacin,2023-01-07,K-pneumoniae,4.65
1275,North East,Amikacin,2023-01-08,K-pneumoniae,4.88
1276,North East,Amikacin,2023-01-09,K-pneumoniae,2.5
1277,North East,Amikacin,2023-01-10,K-pneumoniae,2.13
1278,North East,Amikacin,2023-01-11,K-pneumoniae,2.17
1279,North East,Amikacin,2023-01-12,K-pneumoniae,2.56
1280,North East,Amikacin,2024-01-01,K-pneumoniae,3.45
1281,North East,Amikacin,2024-01-02,K-pneumoniae,3.33
1282,North East,Amikacin,2024-01-03,K-pneumoniae,0.0
1283,North East,Amikacin,2024-01-04,K-pneumoniae,3.23
1284,North East,Amikacin,2024-01-05,K-pneumoniae,9.38
1285,North East,Amikacin,2024-01-06,K-pneumoniae,7.89
1286,North East,Amikacin,2024-01-07,K-pneumoniae,3.85
1287,North East,Amikacin,2024-01-08,K-pneumoniae,1.56
1288,North East,Amikacin,2024-01-09,K-pneumoniae,1.49
1289,North East,Amikacin,2024-01-10,K-pneumoniae,1.52
1290,North East,Amikacin,2024-01-11,K-pneumoniae,1.79
1291,North East,Amikacin,2024-01-12,K-pneumoniae,3.92
1292,North East,Amikacin,2025-01-01,K-pneumoniae,8.89
1293,North East,Amikacin,2025-01-02,K-pneumoniae,9.76
1294,North East,Amikacin,2025-01-03,K-pneumoniae,7.32
1295,North East,Amikacin,2025-01-04,K-pneumoniae,2.5
1296,North East,Amikacin,2025-01-05,K-pneumoniae,2.22
1297,North East,Amikacin,2025-01-06,K-pneumoniae,5.0
1298,North East,Carbapenems,2020-01-08,K-pneumoniae,0.0
1299,North East,Carbapenems,2020-01-09,K-pneumoniae,0.0
1300,North East,Carbapenems,2020-01-10,K-pneumoniae,0.0
1301,North East,Carbapenems,2020-01-11,K-pneumoniae,0.0
1302,North East,Carbapenems,2020-01-12,K-pneumoniae,1.14
1303,North East,Carbapenems,2021-01-01,K-pneumoniae,1.06
1304,North East,Carbapenems,2021-01-02,K-pneumoniae,0.92
1305,North East,Carbapenems,2021-01-03,K-pneumoniae,0.0
1306,North East,Carbapenems,2021-01-04,K-pneumoniae,0.0
1307,North East,Carbapenems,2021-01-05,K-pneumoniae,0.0
1308,North East,Carbapenems,2021-01-06,K-pneumoniae,0.0
1309,North East,Carbapenems,2021-01-07,K-pneumoniae,0.0
1310,North East,Carbapenems,2021-01-08,K-pneumoniae,0.0
1311,North East,Carbapenems,2021-01-09,K-pneumoniae,0.0
1312,North East,Carbapenems,2021-01-10,K-pneumoniae,0.0
1313,North East,Carbapenems,2021-01-11,K-pneumoniae,0.0
1314,North East,Carbapenems,2021-01-12,K-pneumoniae,1.49
1315,North East,Carbapenems,2022-01-01,K-pneumoniae,2.5
1316,North East,Carbapenems,2022-01-02,K-pneumoniae,2.97
1317,North East,Carbapenems,2022-01-03,K-pneumoniae,1.01
1318,North East,Carbapenems,2022-01-04,K-pneumoniae,0.0
1319,North East,Carbapenems,2022-01-05,K-pneumoniae,0.0
1320,North East,Carbapenems,2022-01-06,K-pneumoniae,0.0
1321,North East,Carbapenems,2022-01-07,K-pneumoniae,0.0
1322,North East,Carbapenems,2022-01-08,K-pneumoniae,0.0
1323,North East,Carbapenems,2022-01-09,K-pneumoniae,0.0
1324,North East,Carbapenems,2022-01-10,K-pneumoniae,0.0
1325,North East,Carbapenems,2022-01-11,K-pneumoniae,0.0
1326,North East,Carbapenems,2022-01-12,K-pneumoniae,0.89
1327,North East,Carbapenems,2023-01-01,K-pneumoniae,1.96
1328,North East,Carbapenems,2023-01-02,K-pneumoniae,2.27
1329,North East,Carbapenems,2023-01-03,K-pneumoniae,1.03
1330,North East,Carbapenems,2023-01-04,K-pneumoniae,0.0
1331,North East,Carbapenems,2023-01-05,K-pneumoniae,0.0
1332,North East,Carbapenems,2023-01-06,K-pneumoniae,0.0
1333,North East,Carbapenems,2023-01-07,K-pneumoniae,0.0
1334,North East,Carbapenems,2023-01-08,K-pneumoniae,0.0
1335,North East,Carbapenems,2023-01-09,K-pneumoniae,0.0
1336,North East,Carbapenems,2023-01-10,K-pneumoniae,0.0
1337,North East,Carbapenems,2023-01-11,K-pneumoniae,0.0
1338,North East,Carbapenems,2023-01-12,K-pneumoniae,0.0
1339,North East,Carbapenems,2024-01-01,K-pneumoniae,0.0
1340,North East,Carbapenems,2024-01-02,K-pneumoniae,0.0
1341,North East,Carbapenems,2024-01-03,K-pneumoniae,0.0
1342,North East,Carbapenems,2024-01-04,K-pneumoniae,0.87
1343,North East,Carbapenems,2024-01-05,K-pneumoniae,0.88
1344,North East,Carbapenems,2024-01-06,K-pneumoniae,0.87
1345,North East,Carbapenems,2024-01-07,K-pneumoniae,0.0
1346,North East,Carbapenems,2024-01-08,K-pneumoniae,0.0
1347,North East,Carbapenems,2024-01-09,K-pneumoniae,0.0
1348,North East,Carbapenems,2024-01-10,K-pneumoniae,0.0
1349,North East,Carbapenems,2024-01-11,K-pneumoniae,0.0
1350,North East,Carbapenems,2024-01-12,K-pneumoniae,0.0
1351,North East,Carbapenems,2025-01-01,K-pneumoniae,0.0
1352,North East,Carbapenems,2025-01-02,K-pneumoniae,0.0
1353,North East,Carbapenems,2025-01-03,K-pneumoniae,2.14
1354,North East,Carbapenems,2025-01-04,K-pneumoniae,2.42
1355,North East,Carbapenems,2025-01-05,K-pneumoniae,3.12
1356,North East,Carbapenems,2025-01-06,K-pneumoniae,0.79
1357,North East,Ciprofloxacin,2020-01-08,K-pneumoniae,16.84
1358,North East,Ciprofloxacin,2020-01-09,K-pneumoniae,16.98
1359,North East,Ciprofloxacin,2020-01-10,K-pneumoniae,17.76
1360,North East,Ciprofloxacin,2020-01-11,K-pneumoniae,18.82
1361,North East,Ciprofloxacin,2020-01-12,K-pneumoniae,16.47
1362,North East,Ciprofloxacin,2021-01-01,K-pneumoniae,21.74
1363,North East,Ciprofloxacin,2021-01-02,K-pneumoniae,18.87
1364,North East,Ciprofloxacin,2021-01-03,K-pneumoniae,21.78
1365,North East,Ciprofloxacin,2021-01-04,K-pneumoniae,13.83
1366,North East,Ciprofloxacin,2021-01-05,K-pneumoniae,13.83
1367,North East,Ciprofloxacin,2021-01-06,K-pneumoniae,12.87
1368,North East,Ciprofloxacin,2021-01-07,K-pneumoniae,15.65
1369,North East,Ciprofloxacin,2021-01-08,K-pneumoniae,15.44
1370,North East,Ciprofloxacin,2021-01-09,K-pneumoniae,15.91
1371,North East,Ciprofloxacin,2021-01-10,K-pneumoniae,18.44
1372,North East,Ciprofloxacin,2021-01-11,K-pneumoniae,22.31
1373,North East,Ciprofloxacin,2021-01-12,K-pneumoniae,21.97
1374,North East,Ciprofloxacin,2022-01-01,K-pneumoniae,22.69
1375,North East,Ciprofloxacin,2022-01-02,K-pneumoniae,21.78
1376,North East,Ciprofloxacin,2022-01-03,K-pneumoniae,20.41
1377,North East,Ciprofloxacin,2022-01-04,K-pneumoniae,21.43
1378,North East,Ciprofloxacin,2022-01-05,K-pneumoniae,25.96
1379,North East,Ciprofloxacin,2022-01-06,K-pneumoniae,25.0
1380,North East,Ciprofloxacin,2022-01-07,K-pneumoniae,19.27
1381,North East,Ciprofloxacin,2022-01-08,K-pneumoniae,11.67
1382,North East,Ciprofloxacin,2022-01-09,K-pneumoniae,12.77
1383,North East,Ciprofloxacin,2022-01-10,K-pneumoniae,16.79
1384,North East,Ciprofloxacin,2022-01-11,K-pneumoniae,20.61
1385,North East,Ciprofloxacin,2022-01-12,K-pneumoniae,23.85
1386,North East,Ciprofloxacin,2023-01-01,K-pneumoniae,19.0
1387,North East,Ciprofloxacin,2023-01-02,K-pneumoniae,16.67
1388,North East,Ciprofloxacin,2023-01-03,K-pneumoniae,17.2
1389,North East,Ciprofloxacin,2023-01-04,K-pneumoniae,20.0
1390,North East,Ciprofloxacin,2023-01-05,K-pneumoniae,21.88
1391,North East,Ciprofloxacin,2023-01-06,K-pneumoniae,20.0
1392,North East,Ciprofloxacin,2023-01-07,K-pneumoniae,19.47
1393,North East,Ciprofloxacin,2023-01-08,K-pneumoniae,14.52
1394,North East,Ciprofloxacin,2023-01-09,K-pneumoniae,19.49
1395,North East,Ciprofloxacin,2023-01-10,K-pneumoniae,20.31
1396,North East,Ciprofloxacin,2023-01-11,K-pneumoniae,23.28
1397,North East,Ciprofloxacin,2023-01-12,K-pneumoniae,20.54
1398,North East,Ciprofloxacin,2024-01-01,K-pneumoniae,16.0
1399,North East,Ciprofloxacin,2024-01-02,K-pneumoniae,18.92
1400,North East,Ciprofloxacin,2024-01-03,K-pneumoniae,15.13
1401,North East,Ciprofloxacin,2024-01-04,K-pneumoniae,20.54
1402,North East,Ciprofloxacin,2024-01-05,K-pneumoniae,22.94
1403,North East,Ciprofloxacin,2024-01-06,K-pneumoniae,22.22
1404,North East,Ciprofloxacin,2024-01-07,K-pneumoniae,17.05
1405,North East,Ciprofloxacin,2024-01-08,K-pneumoniae,16.15
1406,North East,Ciprofloxacin,2024-01-09,K-pneumoniae,21.58
1407,North East,Ciprofloxacin,2024-01-10,K-pneumoniae,25.0
1408,North East,Ciprofloxacin,2024-01-11,K-pneumoniae,22.6
1409,North East,Ciprofloxacin,2024-01-12,K-pneumoniae,19.29
1410,North East,Ciprofloxacin,2025-01-01,K-pneumoniae,17.14
1411,North East,Ciprofloxacin,2025-01-02,K-pneumoniae,15.6
1412,North East,Ciprofloxacin,2025-01-03,K-pneumoniae,19.23
1413,North East,Ciprofloxacin,2025-01-04,K-pneumoniae,21.01
1414,North East,Ciprofloxacin,2025-01-05,K-pneumoniae,22.4
1415,North East,Ciprofloxacin,2025-01-06,K-pneumoniae,20.97
1416,North East,Co-amoxiclav,2020-01-08,K-pneumoniae,33.67
1417,North East,Co-amoxiclav,2020-01-09,K-pneumoniae,32.71
1418,North East,Co-amoxiclav,2020-01-10,K-pneumoniae,31.78
1419,North East,Co-amoxiclav,2020-01-11,K-pneumoniae,40.24
1420,North East,Co-amoxiclav,2020-01-12,K-pneumoniae,38.82
1421,North East,Co-amoxiclav,2021-01-01,K-pneumoniae,39.78
1422,North East,Co-amoxiclav,2021-01-02,K-pneumoniae,31.48
1423,North East,Co-amoxiclav,2021-01-03,K-pneumoniae,30.69
1424,North East,Co-amoxiclav,2021-01-04,K-pneumoniae,24.73
1425,North East,Co-amoxiclav,2021-01-05,K-pneumoniae,29.67
1426,North East,Co-amoxiclav,2021-01-06,K-pneumoniae,36.46
1427,North East,Co-amoxiclav,2021-01-07,K-pneumoniae,40.71
1428,North East,Co-amoxiclav,2021-01-08,K-pneumoniae,35.07
1429,North East,Co-amoxiclav,2021-01-09,K-pneumoniae,29.77
1430,North East,Co-amoxiclav,2021-01-10,K-pneumoniae,28.89
1431,North East,Co-amoxiclav,2021-01-11,K-pneumoniae,33.6
1432,North East,Co-amoxiclav,2021-01-12,K-pneumoniae,37.01
1433,North East,Co-amoxiclav,2022-01-01,K-pneumoniae,33.33
1434,North East,Co-amoxiclav,2022-01-02,K-pneumoniae,27.37
1435,North East,Co-amoxiclav,2022-01-03,K-pneumoniae,23.08
1436,North East,Co-amoxiclav,2022-01-04,K-pneumoniae,27.96
1437,North East,Co-amoxiclav,2022-01-05,K-pneumoniae,35.35
1438,North East,Co-amoxiclav,2022-01-06,K-pneumoniae,31.07
1439,North East,Co-amoxiclav,2022-01-07,K-pneumoniae,29.09
1440,North East,Co-amoxiclav,2022-01-08,K-pneumoniae,24.8
1441,North East,Co-amoxiclav,2022-01-09,K-pneumoniae,31.39
1442,North East,Co-amoxiclav,2022-01-10,K-pneumoniae,33.33
1443,North East,Co-amoxiclav,2022-01-11,K-pneumoniae,36.21
1444,North East,Co-amoxiclav,2022-01-12,K-pneumoniae,35.92
1445,North East,Co-amoxiclav,2023-01-01,K-pneumoniae,38.54
1446,North East,Co-amoxiclav,2023-01-02,K-pneumoniae,37.8
1447,North East,Co-amoxiclav,2023-01-03,K-pneumoniae,32.58
1448,North East,Co-amoxiclav,2023-01-04,K-pneumoniae,29.07
1449,North East,Co-amoxiclav,2023-01-05,K-pneumoniae,31.91
1450,North East,Co-amoxiclav,2023-01-06,K-pneumoniae,37.0
1451,North East,Co-amoxiclav,2023-01-07,K-pneumoniae,38.05
1452,North East,Co-amoxiclav,2023-01-08,K-pneumoniae,36.36
1453,North East,Co-amoxiclav,2023-01-09,K-pneumoniae,37.27
1454,North East,Co-amoxiclav,2023-01-10,K-pneumoniae,34.15
1455,North East,Co-amoxiclav,2023-01-11,K-pneumoniae,33.91
1456,North East,Co-amoxiclav,2023-01-12,K-pneumoniae,33.04
1457,North East,Co-amoxiclav,2024-01-01,K-pneumoniae,34.02
1458,North East,Co-amoxiclav,2024-01-02,K-pneumoniae,30.77
1459,North East,Co-amoxiclav,2024-01-03,K-pneumoniae,25.89
1460,North East,Co-amoxiclav,2024-01-04,K-pneumoniae,28.18
1461,North East,Co-amoxiclav,2024-01-05,K-pneumoniae,34.86
1462,North East,Co-amoxiclav,2024-01-06,K-pneumoniae,34.82
1463,North East,Co-amoxiclav,2024-01-07,K-pneumoniae,28.12
1464,North East,Co-amoxiclav,2024-01-08,K-pneumoniae,26.32
1465,North East,Co-amoxiclav,2024-01-09,K-pneumoniae,33.33
1466,North East,Co-amoxiclav,2024-01-10,K-pneumoniae,40.69
1467,North East,Co-amoxiclav,2024-01-11,K-pneumoniae,41.13
1468,North East,Co-amoxiclav,2024-01-12,K-pneumoniae,38.69
1469,North East,Co-amoxiclav,2025-01-01,K-pneumoniae,33.58
1470,North East,Co-amoxiclav,2025-01-02,K-pneumoniae,34.72
1471,North East,Co-amoxiclav,2025-01-03,K-pneumoniae,35.34
1472,North East,Co-amoxiclav,2025-01-04,K-pneumoniae,38.21
1473,North East,Co-amoxiclav,2025-01-05,K-pneumoniae,31.75
1474,North East,Co-amoxiclav,2025-01-06,K-pneumoniae,30.65
1475,North East,Gentamicin,2020-01-08,K-pneumoniae,2.06
1476,North East,Gentamicin,2020-01-09,K-pneumoniae,3.74
1477,North East,Gentamicin,2020-01-10,K-pneumoniae,3.67
1478,North East,Gentamicin,2020-01-11,K-pneumoniae,7.06
1479,North East,Gentamicin,2020-01-12,K-pneumoniae,4.6
1480,North East,Gentamicin,2021-01-01,K-pneumoniae,6.45
1481,North East,Gentamicin,2021-01-02,K-pneumoniae,2.8
1482,North East,Gentamicin,2021-01-03,K-pneumoniae,5.88
1483,North East,Gentamicin,2021-01-04,K-pneumoniae,3.16
1484,North East,Gentamicin,2021-01-05,K-pneumoniae,5.15
1485,North East,Gentamicin,2021-01-06,K-pneumoniae,2.94
1486,North East,Gentamicin,2021-01-07,K-pneumoniae,3.42
1487,North East,Gentamicin,2021-01-08,K-pneumoniae,2.22
1488,North East,Gentamicin,2021-01-09,K-pneumoniae,2.27
1489,North East,Gentamicin,2021-01-10,K-pneumoniae,5.0
1490,North East,Gentamicin,2021-01-11,K-pneumoniae,8.46
1491,North East,Gentamicin,2021-01-12,K-pneumoniae,11.54
1492,North East,Gentamicin,2022-01-01,K-pneumoniae,9.4
1493,North East,Gentamicin,2022-01-02,K-pneumoniae,6.06
1494,North East,Gentamicin,2022-01-03,K-pneumoniae,2.02
1495,North East,Gentamicin,2022-01-04,K-pneumoniae,5.05
1496,North East,Gentamicin,2022-01-05,K-pneumoniae,7.62
1497,North East,Gentamicin,2022-01-06,K-pneumoniae,8.74
1498,North East,Gentamicin,2022-01-07,K-pneumoniae,6.36
1499,North East,Gentamicin,2022-01-08,K-pneumoniae,4.88
1500,North East,Gentamicin,2022-01-09,K-pneumoniae,5.48
1501,North East,Gentamicin,2022-01-10,K-pneumoniae,6.87
1502,North East,Gentamicin,2022-01-11,K-pneumoniae,6.98
1503,North East,Gentamicin,2022-01-12,K-pneumoniae,10.19
1504,North East,Gentamicin,2023-01-01,K-pneumoniae,11.0
1505,North East,Gentamicin,2023-01-02,K-pneumoniae,11.76
1506,North East,Gentamicin,2023-01-03,K-pneumoniae,7.53
1507,North East,Gentamicin,2023-01-04,K-pneumoniae,6.45
